name,boro,zipcode,score,latitude,longitude,nta,review_count,transactions,price,community_by_nta,median_income_by_com,pop_by_nta,distance,cuisine_type,above_avg
gorilla coffee,Brooklyn,11217.0,13.0,40.6809821,-73.97576432,BK37,153,[],1,K06,155250.0,67649.0,3156.859606766922,bakery_deli_cafe,0
eclair bakery,Manhattan,10022.0,12.0,40.75658447,-73.9667237,MN19,587,"['delivery', 'pickup']",2,M06,154501.0,51231.0,6156.82625750047,bakery_deli_cafe,1
ocabanon,Manhattan,10001.0,6.0,40.74840976,-73.99422185,MN17,430,"['delivery', 'pickup']",2,M05,120248.0,28630.0,4823.196548148725,european,0
arepas cafe,Queens,11106.0,10.0,40.75576248,-73.92799428,QN70,916,"['delivery', 'pickup']",2,Q01,79180.0,78793.0,7930.3065377075645,latin_caribbean,0
xian famous foods,Manhattan,10025.0,3.0,40.79832461,-73.96911544,MN12,740,[],2,M07,136735.0,132378.0,4797.2714239370225,e_asian,0
otafuku,Manhattan,10003.0,2.0,40.72965709,-73.98837841,MN22,516,"['pickup', 'delivery']",2,M03,41302.0,44136.0,2718.843086461843,e_asian,0
american cheez,Brooklyn,11215.0,10.0,40.66314809,-73.98470989,BK37,114,[],1,K06,155250.0,67649.0,4766.946283748936,american,1
kaffe 1668,Manhattan,10036.0,9.0,40.75487205,-73.97987736,MN17,202,"['pickup', 'delivery']",2,M05,120248.0,28630.0,2154.8163911828174,bakery_deli_cafe,0
andrea's chicken,Queens,11378.0,4.0,40.724153,-73.90438322,QN30,51,"['delivery', 'pickup']",2,Q05,72781.0,30516.0,7860.974070216625,latin_caribbean,0
the royal palms shuffleboard club,Brooklyn,11215.0,11.0,40.67889514,-73.98689829,BK37,375,[],2,K06,155250.0,67649.0,3019.5184383410137,american,0
double dutch espresso,Manhattan,10026.0,13.0,40.80591986,-73.95425484,MN11,223,[],2,M10,54932.0,43383.0,11667.058633716528,bakery_deli_cafe,0
double dutch espresso,Bronx,10454.0,5.0,40.80871296,-73.93031011,BX39,223,[],2,B02,25074.0,52413.0,11667.058633716528,bakery_deli_cafe,0
k-town food court,Queens,11361.0,10.0,40.7538633,-73.78096777,QN48,48,[],2,Q11,92682.0,19996.0,18737.81251395596,e_asian,0
kai sushi asian fusion,Bronx,10461.0,12.0,40.84374101,-73.84554359,BX37,240,"['delivery', 'pickup']",2,B11,58204.0,29250.0,19797.52989359241,e_asian,0
camila's cafe,Brooklyn,11231.0,11.0,40.67966156,-74.00527824,BK33,41,"['delivery', 'pickup']",1,K06,155250.0,38353.0,3006.643756050821,american,1
sumac,Staten Island,10310.0,11.0,40.62643267,-74.12985102,SI07,118,"['pickup', 'delivery']",2,S01,75180.0,24102.0,14428.325464004623,s_european,0
allerton restaurant,Bronx,10467.0,9.0,40.86547316,-73.86460069,BX07,23,"['delivery', 'pickup']",1,B11,58204.0,35538.0,20862.906705182177,american,0
layaly cafe,Queens,11103.0,9.0,40.75739543,-73.91563692,QN70,167,"['delivery', 'pickup']",2,Q01,79180.0,78793.0,8810.453772485236,s_european,1
pino wine bar,Manhattan,10016.0,11.0,40.74548768,-73.97966367,MN20,159,[],2,M06,154501.0,50742.0,4599.021355947232,american,1
d elici,Manhattan,10038.0,12.0,40.70963155,-74.00832491,MN25,111,"['delivery', 'pickup']",1,M02,162092.0,39699.0,1278.864150786762,american,0
99 favor taste,Manhattan,10002.0,10.0,40.71772319,-73.99249296,MN27,1865,"['pickup', 'delivery']",2,M03,41302.0,47844.0,1348.6324758108813,e_asian,0
rico's chicken,Queens,11379.0,10.0,40.71292589,-73.87737452,QN21,62,"['delivery', 'pickup']",2,Q05,72781.0,37929.0,9898.11335245173,s_european,0
emir palace,Brooklyn,11218.0,6.0,40.63159795,-73.97536801,BK41,14,"['delivery', 'pickup']",3,K12,55071.0,36891.0,8336.646408129007,african_middle_eastern,0
bar primi,Manhattan,10003.0,12.0,40.72574886,-73.99201219999998,MN22,629,"['delivery', 'pickup']",2,M03,41302.0,44136.0,2264.799115330625,italian_pizza,0
palace restaurant,Manhattan,10022.0,10.0,40.76116356,-73.96973557,MN19,162,"['pickup', 'delivery']",2,M06,154501.0,51231.0,6502.233080681545,american,0
khao kang,Queens,11373.0,13.0,40.74342898,-73.88861016,QN50,239,[],1,Q02,80913.0,25521.0,9892.601528091447,se_asian,0
bar b,Manhattan,10011.0,10.0,40.73947021,-73.99902207,MN13,184,"['pickup', 'delivery']",2,M05,120248.0,70150.0,3817.354809148763,italian_pizza,1
krupa grocery,Brooklyn,11215.0,9.0,40.65992238,-73.98074952,BK40,305,"['restaurant_reservation', 'pickup', 'delivery']",2,K07,67871.0,20988.0,5204.256849948902,american,1
ratatouille,Manhattan,10016.0,12.0,40.74927491,-73.97682934,MN20,268,"['delivery', 'pickup']",2,M06,154501.0,50742.0,5065.427792802066,european,1
clover club,Brooklyn,11201.0,17.0,40.68451691,-73.99197029,BK38,773,"['delivery', 'pickup']",2,K02,111546.0,34495.0,2326.838717287213,american,0
bombay grill house,Manhattan,10019.0,7.0,40.76424383,-73.98837957,MN15,273,"['delivery', 'pickup', 'restaurant_reservation']",2,M05,120248.0,45884.0,6551.606396448718,s_asian,0
wangs,Brooklyn,11215.0,8.0,40.6771571,-73.98239572,BK37,260,"['delivery', 'pickup']",2,K06,155250.0,67649.0,3287.1628824262248,american,0
el barrio burritos,Brooklyn,11238.0,2.0,40.67118902,-73.95779028,BK61,217,"['delivery', 'pickup']",1,K08,74429.0,103169.0,4876.6828213131985,latin_caribbean,0
pasteur grill & noodles,Manhattan,10013.0,7.0,40.71677375,-73.99977274,MN27,268,"['delivery', 'pickup']",2,M03,41302.0,47844.0,1329.1772038077722,se_asian,0
citrico,Brooklyn,11238.0,12.0,40.67688642,-73.96358383,BK64,218,"['delivery', 'pickup']",2,K08,74429.0,19849.0,4105.120000972397,latin_caribbean,0
brookvin,Brooklyn,11215.0,13.0,40.66533816,-73.98286023,BK37,299,[],2,K06,155250.0,67649.0,4572.193140180949,s_european,0
via carota,Manhattan,10014.0,11.0,40.73299526,-74.00372732,MN23,569,[],3,M02,162092.0,66880.0,3182.96527795133,italian_pizza,0
shanghai asian cuisine,Manhattan,10013.0,11.0,40.71583501,-73.99740634,MN27,496,"['delivery', 'pickup']",2,M03,41302.0,47844.0,1192.205105933742,e_asian,0
manganaro's hero boy,Manhattan,10018.0,12.0,40.75564222,-73.99464714,MN13,198,"['pickup', 'delivery']",2,M05,120248.0,70150.0,5568.222897335344,italian_pizza,0
new york kimchi,Manhattan,10036.0,27.0,40.75761939,-73.97894165,MN17,286,"['delivery', 'pickup']",2,M05,120248.0,28630.0,5956.1175580481995,e_asian,0
the elk,Manhattan,10014.0,13.0,40.73424944,-74.00736097,MN23,161,[],2,M02,162092.0,66880.0,3384.623321502523,american,0
izakaya nomad,Manhattan,10010.0,29.0,40.74397937,-73.98944412,MN13,675,"['delivery', 'pickup']",2,M05,120248.0,70150.0,4324.0303176280795,e_asian,0
ltauha restaurant,Queens,11385.0,10.0,40.70003670000001,-73.90681985,QN20,368,"['pickup', 'delivery']",2,Q05,72781.0,69317.0,7405.7747324094,american,1
stout nyc,Manhattan,10038.0,9.0,40.70816597,-74.00646357,MN25,940,"['pickup', 'delivery']",2,M02,162092.0,39699.0,4953.133410264146,american,0
baz bagel and restaurant,Manhattan,10013.0,11.0,40.71943889,-73.99768398,MN24,392,"['delivery', 'pickup']",2,M02,162092.0,42742.0,1568.5986108010698,american,0
jin sushi & thai,Brooklyn,11229.0,12.0,40.60784746,-73.95717502,BK44,91,"['delivery', 'pickup']",2,K15,75127.0,38917.0,11254.87270710982,e_asian,0
russ & daughters cafe,Manhattan,10002.0,13.0,40.71968271,-73.98944077,MN27,1007,[],2,M03,41302.0,47844.0,1626.1485996193105,american,0
blue cups,Queens,11377.0,9.0,40.74758623,-73.90250885,QN63,104,"['delivery', 'pickup']",1,Q02,80913.0,45099.0,9040.85521700125,bakery_deli_cafe,1
claudette,Manhattan,10011.0,13.0,40.73300347,-73.99581082,MN23,400,"['delivery', 'pickup']",3,M02,162092.0,66880.0,3095.2010285913057,european,0
sugarburg,Brooklyn,11211.0,11.0,40.71406798,-73.95115820000002,BK90,322,"['pickup', 'delivery']",2,K01,98284.0,34158.0,3725.026878059134,american,1
pizza italia,Manhattan,10011.0,11.0,40.74189932,-74.00167084,MN13,224,"['delivery', 'pickup']",1,M05,120248.0,70150.0,4114.369979535881,italian_pizza,0
emmons palace,Brooklyn,11235.0,9.0,40.58367691,-73.94451444,BK17,154,"['pickup', 'delivery']",2,K15,75127.0,64518.0,14147.843899228206,american,0
chocolatte,Brooklyn,11230.0,11.0,40.624461600000004,-73.96512554,BK43,60,"['pickup', 'delivery']",2,K14,65599.0,52835.0,6002.74901024276,bakery_deli_cafe,0
oscar's place,Manhattan,10014.0,14.0,40.73182586,-74.00658855,MN23,206,"['pickup', 'delivery']",2,M02,162092.0,66880.0,3102.120244740204,european,1
the crabby shack,Brooklyn,11238.0,25.0,40.6773996,-73.95552585,BK61,705,"['pickup', 'delivery']",2,K08,74429.0,103169.0,4533.981468504624,american,0
the hideaway seaport,Manhattan,10038.0,13.0,40.70807281,-74.00183952,MN25,94,"['delivery', 'pickup']",2,M02,162092.0,39699.0,718.278907947431,american,0
burger heights,Manhattan,10033.0,9.0,40.85028184,-73.93462564,MN35,410,"['pickup', 'delivery']",1,M12,53507.0,67136.0,16870.259568304977,american,0
upland,Manhattan,10010.0,9.0,40.74160196,-73.98531612,MN21,1018,"['pickup', 'delivery']",3,M06,154501.0,27988.0,4133.488189568971,american,0
root & bone,Manhattan,10009.0,5.0,40.72283024,-73.98337572,MN22,1620,"['delivery', 'pickup']",2,M03,41302.0,44136.0,2139.552340132144,american,0
grand sichuan,Manhattan,10001.0,20.0,40.74723514,-74.00079038,MN13,456,"['delivery', 'pickup']",2,M05,120248.0,70150.0,4697.01564570812,e_asian,0
chilo's,Brooklyn,11238.0,9.0,40.68834636,-73.95709788,BK75,219,"['delivery', 'pickup']",1,K03,61186.0,70713.0,3676.35108314971,american,0
norikoh,Manhattan,10016.0,13.0,40.75127396,-73.98159285,MN20,555,"['delivery', 'pickup']",2,M06,154501.0,50742.0,5184.1104923205185,e_asian,0
tribeca's kitchen,Manhattan,10013.0,11.0,40.71623556,-74.00691527,MN24,517,"['delivery', 'pickup']",2,M02,162092.0,42742.0,1623.7772210156222,american,0
java day,Queens,11358.0,12.0,40.75829979,-73.80427499,QN52,35,"['delivery', 'pickup']",1,Q07,54933.0,26982.0,16982.90984830762,bakery_deli_cafe,0
astoria coffee,Queens,11102.0,7.0,40.76694926,-73.92245508,QN71,298,[],1,Q01,79180.0,27814.0,9145.20768015711,bakery_deli_cafe,1
